antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
['external'],"['100', 'UPSTREAM_FAILURE', 'csum']",0.05096,0.04976,0.04912,0.9638932496075353,19.370845048382943,1.0,0.046584230399999996,26.31751652173912,0.9993003730702942,0.9519379844961239,0.9620024936937356,0.9755157566365651
['external'],"['UPSTREAM_FAILURE', 'seq', '100']",0.05096,0.04976,0.04912,0.9638932496075353,19.370845048382943,1.0,0.046584230399999996,26.31751652173912,0.9993003730702942,0.9519379844961239,0.9620024936937356,0.9755157566365651
"['external', 'seq']","['UPSTREAM_FAILURE', 'csum']",0.04912,0.05176,0.04912,1.0,19.319938176197837,1.0,0.0465775488,inf,0.9972236244321052,0.9489953632148377,1.0,0.9744976816074189
"['external', 'csum']","['UPSTREAM_FAILURE', 'seq']",0.04912,0.05176,0.04912,1.0,19.319938176197837,1.0,0.0465775488,inf,0.9972236244321052,0.9489953632148377,1.0,0.9744976816074189
['external'],"['UPSTREAM_FAILURE', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
['external'],"['UPSTREAM_FAILURE', 'seq']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', '100']","['UPSTREAM_FAILURE', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', '100']","['UPSTREAM_FAILURE', 'seq']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', 'ospf']","['UPSTREAM_FAILURE', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
['external'],"['UPSTREAM_FAILURE', 'ospf', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', 'ospf']","['UPSTREAM_FAILURE', 'seq']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
['external'],"['UPSTREAM_FAILURE', 'seq', 'ospf']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', 'router-id']","['UPSTREAM_FAILURE', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
['external'],"['UPSTREAM_FAILURE', 'router-id', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', 'router-id']","['UPSTREAM_FAILURE', 'seq']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
['external'],"['UPSTREAM_FAILURE', 'seq', 'router-id']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', 'ospf-instance-1']","['UPSTREAM_FAILURE', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
['external'],"['UPSTREAM_FAILURE', 'ospf-instance-1', 'csum']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
"['external', 'ospf-instance-1']","['UPSTREAM_FAILURE', 'seq']",0.05096,0.05176,0.04912,0.9638932496075353,18.62235799087201,1.0,0.0464823104,26.262125217391294,0.9971140389149633,0.916417910447761,0.9619223504677459,0.9564443064111865
